stu4	charter	dcode	year	wchildpoverty_percent	housing_estimate	pop_estimate	white_percent	employee_ben	r4c	r1a	instr_sal_reg	instr_sal_special	ss_instr	aa_percent	ai_percent	asian_percent	pacific_percent	otherrac_percent	novehicle_percent	dif1	post1
3	0	82095	1999	0.07	47692	114992	0.90200001	31933000	69000	36649000			9946000	0.045000002	0.002	0.033	0	0.004	0.048999999	-5	0
3	0	82095	2000	0.07	47692	114992	0.90200001	38010000	100000	40159000			11241000	0.045000002	0.002	0.033	0	0.004	0.048999999	-4	0
3	0	82095	2001	0.07	47692	114992	0.90200001	36544000	87000	42651000			11246000	0.045000002	0.002	0.033	0	0.004	0.048999999	-3	0
3	0	82095	2002	0.07	47692	114992	0.90200001	39651000	93000	44884000			11338000	0.045000002	0.002	0.033	0	0.004	0.048999999	-2	0
3	0	82095	2003	0.07	47692	114992	0.90200001	45491000	9434371	46375000			11941000	0.045000002	0.002	0.033	0	0.004	0.048999999	-1	0
3	0	82095	2004	0.07	47692	114992	0.90200001	44945000	63820	46883000	48395000	9151000	10281000	0.045000002	0.002	0.033	0	0.004	0.048999999	0	1
3	1	82095	2005	0.07	47692	114992	0.90200001	47090000	103000	48031000	48485000	10040000	10222000	0.045000002	0.002	0.033	0	0.004	0.048999999	1	1
3	0	82095	2006	0.07	47692	114992	0.90200001	17594200.38	0	50227740.34	50210860.25	10978177.53	9828020.53	0.045000002	0.002	0.033	0	0.004	0.048999999	2	1
3	0	82095	2007	0.07	47692	114992	0.90200001	18680444	0	52333947.29	51331770.36	10938933	9606033	0.045000002	0.002	0.033	0	0.004	0.048999999	3	1
3	0	82100	1995	0.047	45753	119672	0.801999986	19072000	0	19658000			4435000	0.054000001	0.002	0.115999997	0.001	0.005	0.037999999	-5	0
3	0	82100	1996	0.047	45753	119672	0.801999986	20534000	0	20120000			4868000	0.054000001	0.002	0.115999997	0.001	0.005	0.037999999	-4	0
3	0	82100	1997	0.047	45753	119672	0.801999986	22346000	15000	22184000			4813000	0.054000001	0.002	0.115999997	0.001	0.005	0.037999999	-3	0
3	0	82100	1998	0.047	45753	119672	0.801999986	21712000	9000	23218000			5091000	0.054000001	0.002	0.115999997	0.001	0.005	0.037999999	-2	0
3	0	82100	1999	0.047	45753	119672	0.801999986	21665000	80000	26451000			5402000	0.054000001	0.002	0.115999997	0.001	0.005	0.037999999	-1	0
3	0	82100	2000	0.047	45753	119672	0.801999986	26891000	519000	33423000			6008000	0.054000001	0.002	0.115999997	0.001	0.005	0.037999999	0	1
3	1	82100	2001	0.047	45753	119672	0.801999986	27730000	0	33908000			6266000	0.054000001	0.002	0.115999997	0.001	0.005	0.037999999	1	1
3	0	82100	2002	0.047	45753	119672	0.801999986	28600000	474000	38517000			7289000	0.054000001	0.002	0.115999997	0.001	0.005	0.037999999	2	1
3	0	82100	2003	0.047	45753	119672	0.801999986	31540000	0	39176000			7184000	0.054000001	0.002	0.115999997	0.001	0.005	0.037999999	3	1
3	0	82100	2004	0.047	45753	119672	0.801999986	34738000	5763	42037000	45949000	5837000	7167000	0.054000001	0.002	0.115999997	0.001	0.005	0.037999999	4	1
3	0	82100	2005	0.047	45753	119672	0.801999986	38294000	283000	43794000	48422000	6181000	7613000	0.054000001	0.002	0.115999997	0.001	0.005	0.037999999	5	1
3	0	82100	2006	0.047	45753	119672	0.801999986	13862544.11	0	48332018.56	49444699.09	6719822.2	8031185	0.054000001	0.002	0.115999997	0.001	0.005	0.037999999	6	1
3	0	82100	2007	0.047	45753	119672	0.801999986	15827564	0	50021671.64	51678316.48	6774567	8742154	0.054000001	0.002	0.115999997	0.001	0.005	0.037999999	7	1
3	0	82100	2008	0.047	45753	119672	0.801999986	17665932	0.800000012	52242540.61	52085338	6748660	9421864	0.054000001	0.002	0.115999997	0.001	0.005	0.037999999	8	1
3	0	82100	2009	0.047	45753	119672	0.801999986	17515926	0	48086196	52026420	7180169	9142644	0.054000001	0.002	0.115999997	0.001	0.005	0.037999999	9	1
3	0	82100	2010	0.047	45753	119672	0.801999986	17099376	0	48690636	54004304	7068605.5	8672462	0.054000001	0.002	0.115999997	0.001	0.005	0.037999999	10	1
3	0	82100	2011	0.047	45753	119672	0.801999986	17974228	221861	47722412	52276332	6898840	9100424	0.054000001	0.002	0.115999997	0.001	0.005	0.037999999	11	1
3	0	82110	1995	0.101	10695	24520	0.81400001	7682000	490000	1602000			1209000	0.150000006	0.003	0.006	0	0.01	0.048999999	0	1
3	1	82110	1996	0.101	10695	24520	0.81400001	8011000	27000	1612000			1214000	0.150000006	0.003	0.006	0	0.01	0.048999999	1	1
2	0	82130	1995	0.254	9547	22971	0.513000011	6162000	0	12058000			798000	0.423000008	0.009	0.012	0	0.008	0.068999998	-5	0
2	0	82130	1996	0.254	9547	22971	0.513000011	6843000	0	12615000			1145000	0.423000008	0.009	0.012	0	0.008	0.068999998	-4	0
3	0	82130	1997	0.254	9547	22971	0.513000011	7088000	0	13433000			1088000	0.423000008	0.009	0.012	0	0.008	0.068999998	-3	0
2	0	82130	1998	0.254	9547	22971	0.513000011	7020000	0	13719000			1480000	0.423000008	0.009	0.012	0	0.008	0.068999998	-2	0
2	0	82130	1999	0.254	9547	22971	0.513000011	6646000	13000	14090000			1417000	0.423000008	0.009	0.012	0	0.008	0.068999998	-1	0
2	0	82130	2000	0.254	9547	22971	0.513000011	6942000	214000	15567000			1621000	0.423000008	0.009	0.012	0	0.008	0.068999998	0	1
2	1	82130	2001	0.254	9547	22971	0.513000011	7303000	437000	17739000			1154000	0.423000008	0.009	0.012	0	0.008	0.068999998	1	1
2	0	82140	1995	0.077	9714	23735	0.610000014	4884000	0	3414000			529000	0.349000007	0.001	0.006	0.001	0.011	0.044	-14	0
2	0	82140	1996	0.077	9714	23735	0.610000014	4974000	0	3585000			591000	0.349000007	0.001	0.006	0.001	0.011	0.044	-13	0
2	0	82140	1997	0.077	9714	23735	0.610000014	5207000	0	5057000			670000	0.349000007	0.001	0.006	0.001	0.011	0.044	-12	0
2	0	82140	1998	0.077	9714	23735	0.610000014	5268000	0	6580000			681000	0.349000007	0.001	0.006	0.001	0.011	0.044	-11	0
2	0	82140	1999	0.077	9714	23735	0.610000014	5293000	367000	6845000			1506000	0.349000007	0.001	0.006	0.001	0.011	0.044	-10	0
2	0	82140	2000	0.077	9714	23735	0.610000014	5634000	405000	7342000			1804000	0.349000007	0.001	0.006	0.001	0.011	0.044	-9	0
2	0	82140	2001	0.077	9714	23735	0.610000014	5998000	20000	7417000			1644000	0.349000007	0.001	0.006	0.001	0.011	0.044	-8	0
2	0	82140	2002	0.077	9714	23735	0.610000014	6106000	0	7307000			1603000	0.349000007	0.001	0.006	0.001	0.011	0.044	-7	0
2	0	82140	2003	0.077	9714	23735	0.610000014	6487000	0	7690000			1850000	0.349000007	0.001	0.006	0.001	0.011	0.044	-6	0
2	0	82140	2004	0.077	9714	23735	0.610000014	7112000	0	7595000	8603000	655000	1243000	0.349000007	0.001	0.006	0.001	0.011	0.044	-5	0
2	0	82140	2005	0.077	9714	23735	0.610000014	7488000	0	7082000	8490000	747000	1316000	0.349000007	0.001	0.006	0.001	0.011	0.044	-4	0
2	0	82140	2006	0.077	9714	23735	0.610000014	3251549.27	0	9600013.82	8979721.2	854716.98	1421389.77	0.349000007	0.001	0.006	0.001	0.011	0.044	-3	0
2	0	82140	2007	0.077	9714	23735	0.610000014	3417347.5	0	9256871.45	9369388.06	824270.875	1423551.125	0.349000007	0.001	0.006	0.001	0.011	0.044	-2	0
2	0	82140	2008	0.077	9714	23735	0.610000014	3087302.25	0	9291973.37	9694307.24	863038.625	1275606.5	0.349000007	0.001	0.006	0.001	0.011	0.044	-1	0
2	0	82140	2009	0.077	9714	23735	0.610000014	3140529.25	0	8645326	10208104	871260.75	1230352	0.349000007	0.001	0.006	0.001	0.011	0.044	0	1
2	1	82140	2010	0.077	9714	23735	0.610000014	3213492.25	0	8437981	10315764	839594.0625	1449592.375	0.349000007	0.001	0.006	0.001	0.011	0.044	1	1
2	0	82140	2011	0.077	9714	23735	0.610000014	3462178.5	0	8180874	10458553	725487.4375	1155460.125	0.349000007	0.001	0.006	0.001	0.011	0.044	2	1
2	0	82140	2012	0.077	9714	23735	0.610000014	2975649.5	0	7645351.5	9883681	752521.25	1031493.375	0.349000007	0.001	0.006	0.001	0.011	0.044	3	1
2	0	82140	2013	0.077	9714	23735	0.610000014	2721735.75	0	6963800.5	9887453	648261.9375	1072683.375	0.349000007	0.001	0.006	0.001	0.011	0.044	4	1
1	0	82140	2014	0.077	9714	23735	0.610000014	2587440.75	0	8810630	9565314	574790	1090275	0.349000007	0.001	0.006	0.001	0.011	0.044	5	1
2	0	82140	2015	0.077	9714	23735	0.610000014	2640148.75	0	8847460	9448742	637764.9375	1208935.875	0.349000007	0.001	0.006	0.001	0.011	0.044	6	1
2	0	82140	2016	0.077	9714	23735	0.610000014	2828118.5	0	9116396.59	10657022	689500.3125	1545715.5	0.349000007	0.001	0.006	0.001	0.011	0.044	7	1
3	0	82150	1995	0.237	26378	66428	0.768000007	17855000	47000	8561000			3000000	0.172999993	0.003	0.009	0	0.021	0.068999998	-7	0
3	0	82150	1996	0.237	26378	66428	0.768000007	19510000	32000	8998000			3140000	0.172999993	0.003	0.009	0	0.021	0.068999998	-6	0
3	0	82150	1997	0.237	26378	66428	0.768000007	20251000	32000	9190000			3241000	0.172999993	0.003	0.009	0	0.021	0.068999998	-5	0
3	0	82150	1998	0.237	26378	66428	0.768000007	18926000	0	8101000			2897000	0.172999993	0.003	0.009	0	0.021	0.068999998	-4	0
3	0	82150	1999	0.237	26378	66428	0.768000007	18636000	0	8583000			3097000	0.172999993	0.003	0.009	0	0.021	0.068999998	-3	0
3	0	82150	2000	0.237	26378	66428	0.768000007	19849000	0	9185000			3607000	0.172999993	0.003	0.009	0	0.021	0.068999998	-2	0
3	0	82150	2001	0.237	26378	66428	0.768000007	21555000	9000	10002000			3810000	0.172999993	0.003	0.009	0	0.021	0.068999998	-1	0
3	0	82150	2002	0.237	26378	66428	0.768000007	22883000	213000	10751000			4788000	0.172999993	0.003	0.009	0	0.021	0.068999998	0	1
3	1	82150	2003	0.237	26378	66428	0.768000007	22261000	147850	10975000			5187000	0.172999993	0.003	0.009	0	0.021	0.068999998	1	1
3	0	82150	2004	0.237	26378	66428	0.768000007	24773000	163008	11155000	26827000	4345000	4578000	0.172999993	0.003	0.009	0	0.021	0.068999998	2	1
3	0	82150	2005	0.237	26378	66428	0.768000007	26061000	205309	13189000	26541000	4546000	4553000	0.172999993	0.003	0.009	0	0.021	0.068999998	3	1
3	0	82150	2006	0.237	26378	66428	0.768000007	9561191.09	192253.31	13498861.3	26257753.48	4866409.93	4215879.36	0.172999993	0.003	0.009	0	0.021	0.068999998	4	1
3	0	82160	1995	0.179	39159	89407	0.745000005	22612000	420000	14919000			3813000	0.179000005	0.004	0.030999999	0	0.011	0.093999997	-1	0
3	0	82160	1996	0.179	39159	89407	0.745000005	21802000	303000	19987000			3929000	0.179000005	0.004	0.030999999	0	0.011	0.093999997	0	1
3	1	82160	1997	0.179	39159	89407	0.745000005	22842000	301000	21412000			3797000	0.179000005	0.004	0.030999999	0	0.011	0.093999997	1	1
0	0	82180	1995	0.146	4088	10562	0.933000028	2321000	83000	783000			373000	0.028999999	0	0.016000001	0	0.001	0.079000004	-1	0
1	0	82180	1996	0.146	4088	10562	0.933000028	2587000	0	1840000			445000	0.028999999	0	0.016000001	0	0.001	0.079000004	0	1
1	1	82180	1997	0.146	4088	10562	0.933000028	2629000	0	1919000			455000	0.028999999	0	0.016000001	0	0.001	0.079000004	1	1
1	0	82180	1998	0.146	4088	10562	0.933000028	2570000	0	2090000			485000	0.028999999	0	0.016000001	0	0.001	0.079000004	2	1
1	0	82180	1999	0.146	4088	10562	0.933000028	2850000	210000	2341000			557000	0.028999999	0	0.016000001	0	0.001	0.079000004	3	1
1	0	82180	2000	0.146	4088	10562	0.933000028	3210000	75000	2391000			606000	0.028999999	0	0.016000001	0	0.001	0.079000004	4	1
1	0	82180	2001	0.146	4088	10562	0.933000028	3176000	37000	2835000			1126000	0.028999999	0	0.016000001	0	0.001	0.079000004	5	1
1	0	82180	2002	0.146	4088	10562	0.933000028	3318000	29000	3060000			1004000	0.028999999	0	0.016000001	0	0.001	0.079000004	6	1
1	0	82180	2003	0.146	4088	10562	0.933000028	3489000	0	3000000			971000	0.028999999	0	0.016000001	0	0.001	0.079000004	7	1
1	0	82180	2004	0.146	4088	10562	0.933000028	3766000	0	3183000	4134000	455000	753000	0.028999999	0	0.016000001	0	0.001	0.079000004	8	1
1	0	82180	2005	0.146	4088	10562	0.933000028	4044000	0	3444000	4382000	483000	593000	0.028999999	0	0.016000001	0	0.001	0.079000004	9	1
1	0	82180	2006	0.146	4088	10562	0.933000028	1355289.9	0	3596835.74	4296517.98	532191.01	604240.55	0.028999999	0	0.016000001	0	0.001	0.079000004	10	1
1	0	82180	2007	0.146	4088	10562	0.933000028	1488509.625	0	3811585.01	4699145.3	599281.0625	571436.25	0.028999999	0	0.016000001	0	0.001	0.079000004	11	1
1	0	82180	2008	0.146	4088	10562	0.933000028	1510248.25	0	4119906.46	5025968.47	591180.875	622946.5	0.028999999	0	0.016000001	0	0.001	0.079000004	12	1
1	0	82180	2009	0.146	4088	10562	0.933000028	1603213.5	0	3892290.75	5294038.5	592801	655395.5	0.028999999	0	0.016000001	0	0.001	0.079000004	13	1
1	0	82180	2010	0.146	4088	10562	0.933000028	1601286.125	0	3833256.75	5428444.5	621164	856559.25	0.028999999	0	0.016000001	0	0.001	0.079000004	14	1
1	0	82180	2011	0.146	4088	10562	0.933000028	1592555.75	0	3494244.25	5081440.5	476335.2813	699686.0625	0.028999999	0	0.016000001	0	0.001	0.079000004	15	1
1	0	82180	2012	0.146	4088	10562	0.933000028	1472265.75	0	3540323	5210280	512125	617695.5625	0.028999999	0	0.016000001	0	0.001	0.079000004	16	1
1	0	82180	2013	0.146	4088	10562	0.933000028	1549702.5	0	3240730	5102761.5	513922	650663.0625	0.028999999	0	0.016000001	0	0.001	0.079000004	17	1
1	0	82180	2014	0.146	4088	10562	0.933000028	1333864.625	0	3900391.5	5095490.5	504030	821000.625	0.028999999	0	0.016000001	0	0.001	0.079000004	18	1
1	0	82180	2015	0.146	4088	10562	0.933000028	1404027.5	0	4723954	4999026.5	435203	794209.9375	0.028999999	0	0.016000001	0	0.001	0.079000004	19	1
1	0	82180	2016	0.146	4088	10562	0.933000028	1466837.625	0	4437019.02	4768190.5	434717.1563	526412.5625	0.028999999	0	0.016000001	0	0.001	0.079000004	20	1
1	0	82230	1995	0.124	11585	28589	0.902999997	3389000	0	1995000			463000	0.057999998	0.004	0.017000001	0	0.005	0.057999998	-3	0
1	0	82230	1996	0.124	11585	28589	0.902999997	4241000	0	1778000			468000	0.057999998	0.004	0.017000001	0	0.005	0.057999998	-2	0
1	0	82230	1997	0.124	11585	28589	0.902999997	3812000	0	1833000			506000	0.057999998	0.004	0.017000001	0	0.005	0.057999998	-1	0
1	0	82230	1998	0.124	11585	28589	0.902999997	3923000	0	1752000			593000	0.057999998	0.004	0.017000001	0	0.005	0.057999998	0	1
2	1	82230	1999	0.124	11585	28589	0.902999997	3883000	0	1774000			591000	0.057999998	0.004	0.017000001	0	0.005	0.057999998	1	1
2	0	82230	2000	0.124	11585	28589	0.902999997	4296000	11000	1828000			597000	0.057999998	0.004	0.017000001	0	0.005	0.057999998	2	1
2	0	82230	2001	0.124	11585	28589	0.902999997	4511000	0	1873000			641000	0.057999998	0.004	0.017000001	0	0.005	0.057999998	3	1
2	0	82230	2002	0.124	11585	28589	0.902999997	4990000	0	2580000			669000	0.057999998	0.004	0.017000001	0	0.005	0.057999998	4	1
2	0	82230	2003	0.124	11585	28589	0.902999997	6116000	0	2729000			814000	0.057999998	0.004	0.017000001	0	0.005	0.057999998	5	1
2	0	82230	2004	0.124	11585	28589	0.902999997	5810000	0	2932000	8522000	906000	832000	0.057999998	0.004	0.017000001	0	0.005	0.057999998	6	1
2	0	82230	2005	0.124	11585	28589	0.902999997	6736000	0	2876000	8913000	971000	795000	0.057999998	0.004	0.017000001	0	0.005	0.057999998	7	1
2	0	82230	2006	0.124	11585	28589	0.902999997	2389239.4	0	3228365.55	8905054.44	974527.67	746943.75	0.057999998	0.004	0.017000001	0	0.005	0.057999998	8	1
2	0	82230	2007	0.124	11585	28589	0.902999997	2440603	500	2748182.56	9207556.84	1243263.5	665937.6875	0.057999998	0.004	0.017000001	0	0.005	0.057999998	9	1
2	0	82230	2008	0.124	11585	28589	0.902999997	2423214.75	0	3106861.06	9397099.5	1291526.375	827400.5625	0.057999998	0.004	0.017000001	0	0.005	0.057999998	10	1
2	0	82230	2009	0.124	11585	28589	0.902999997	2434570.75	0	3098293.5	9425021	1397676.25	1028225.75	0.057999998	0.004	0.017000001	0	0.005	0.057999998	11	1
2	0	82230	2010	0.124	11585	28589	0.902999997	2614570.75	0	3165569.75	9206982	1382175.625	984868.5	0.057999998	0.004	0.017000001	0	0.005	0.057999998	12	1
2	0	82230	2011	0.124	11585	28589	0.902999997	2265508	0	3015398	9310094	1260540.25	992480.0625	0.057999998	0.004	0.017000001	0	0.005	0.057999998	13	1
2	0	82230	2012	0.124	11585	28589	0.902999997	2210529.25	0	3176315.75	9287587	1307358.125	745656.75	0.057999998	0.004	0.017000001	0	0.005	0.057999998	14	1
2	0	82230	2013	0.124	11585	28589	0.902999997	2098976.75	0	3121912.75	10198841	1262793.75	770093.3125	0.057999998	0.004	0.017000001	0	0.005	0.057999998	15	1
2	0	82230	2014	0.124	11585	28589	0.902999997	2550209.5	0	3239207.75	10539929	1234531.375	959496	0.057999998	0.004	0.017000001	0	0.005	0.057999998	16	1
2	0	82230	2015	0.124	11585	28589	0.902999997	2659350.5	0	3363428.5	10797535	1323762.25	1113088.5	0.057999998	0.004	0.017000001	0	0.005	0.057999998	17	1
2	0	82230	2016	0.124	11585	28589	0.902999997	2774677.5	0	3533800.09	11646020	1309955.875	1178695.875	0.057999998	0.004	0.017000001	0	0.005	0.057999998	18	1
0	0	82250	1995	0.421	4681	9305	0.39199999	2005000	22000	3095000			316000	0.458000004	0.004	0.012	0.001	0.088	0.185000002	-10	0
0	0	82250	1996	0.421	4681	9305	0.39199999	1831000	0	3464000			280000	0.458000004	0.004	0.012	0.001	0.088	0.185000002	-9	0
0	0	82250	1997	0.421	4681	9305	0.39199999	1899000	0	3705000			336000	0.458000004	0.004	0.012	0.001	0.088	0.185000002	-8	0
0	0	82250	1998	0.421	4681	9305	0.39199999	1699000	0	5091000			337000	0.458000004	0.004	0.012	0.001	0.088	0.185000002	-7	0
0	0	82250	1999	0.421	4681	9305	0.39199999	1634000	29000	4519000			286000	0.458000004	0.004	0.012	0.001	0.088	0.185000002	-6	0
0	0	82250	2000	0.421	4681	9305	0.39199999	1848000	74000	4822000			335000	0.458000004	0.004	0.012	0.001	0.088	0.185000002	-5	0
0	0	82250	2001	0.421	4681	9305	0.39199999	2017000	0	5030000			317000	0.458000004	0.004	0.012	0.001	0.088	0.185000002	-4	0
0	0	82250	2002	0.421	4681	9305	0.39199999	2445000	39000	5378000			227000	0.458000004	0.004	0.012	0.001	0.088	0.185000002	-3	0
0	0	82250	2003	0.421	4681	9305	0.39199999	2614000	0	4263000			401000	0.458000004	0.004	0.012	0.001	0.088	0.185000002	-2	0
0	0	82250	2004	0.421	4681	9305	0.39199999	2822000	0	5000000	3179000	322000	428000	0.458000004	0.004	0.012	0.001	0.088	0.185000002	-1	0
0	0	82250	2005	0.421	4681	9305	0.39199999	2671000	0	5520000	2848000	349000	287000	0.458000004	0.004	0.012	0.001	0.088	0.185000002	0	1
0	1	82250	2006	0.421	4681	9305	0.39199999	1032323.05	0	5359381.76	2627566.52	299302.76	181205.43	0.458000004	0.004	0.012	0.001	0.088	0.185000002	1	1
0	0	82250	2007	0.421	4681	9305	0.39199999	1000111	0	5303407.85	2798740.64	270624.6563	126893.3984	0.458000004	0.004	0.012	0.001	0.088	0.185000002	2	1
0	0	82250	2008	0.421	4681	9305	0.39199999	998491.75	0	5779650.96	2691085.83	276495.4688	152387.375	0.458000004	0.004	0.012	0.001	0.088	0.185000002	3	1
0	0	82250	2009	0.421	4681	9305	0.39199999	1015910.5	0	3991092	2486666.5	208964.8438	203731.8125	0.458000004	0.004	0.012	0.001	0.088	0.185000002	4	1
0	0	82250	2010	0.421	4681	9305	0.39199999	959664.125	0	3891538.5	2283799.25	150023	194136.2813	0.458000004	0.004	0.012	0.001	0.088	0.185000002	5	1
0	0	82250	2011	0.421	4681	9305	0.39199999	959304.4375	0	3360578.75	2099399.5	196070.9531	291205.25	0.458000004	0.004	0.012	0.001	0.088	0.185000002	6	1
0	0	82250	2012	0.421	4681	9305	0.39199999	994269.375	0	3277239.5	2980742.25	168694.8438	794553.6875	0.458000004	0.004	0.012	0.001	0.088	0.185000002	7	1
0	0	82250	2013	0.421	4681	9305	0.39199999	888469.875	0	2744733.5	2443395.5	242056.7031	370994.125	0.458000004	0.004	0.012	0.001	0.088	0.185000002	8	1
0	0	82250	2014	0.421	4681	9305	0.39199999	673846	0	2960144.75	1829177.125	187863.4844	457924.7813	0.458000004	0.004	0.012	0.001	0.088	0.185000002	9	1
0	0	82250	2015	0.421	4681	9305	0.39199999	1299519.125	0	3272230.5	2019901.375	234251.4844	2174477.5	0.458000004	0.004	0.012	0.001	0.088	0.185000002	10	1
0	0	82250	2016	0.421	4681	9305	0.39199999	1353258.875	0	3295285.24	2462485.25	366225.3438	1641024.25	0.458000004	0.004	0.012	0.001	0.088	0.185000002	11	1
0	0	82320	1995	0.192	3900	9067	0.55400002	1451000	0	2651000			201000	0.418000013	0.008	0.006	0.001	0.007	0.101999998	-6	0
0	0	82320	1996	0.192	3900	9067	0.55400002	1752000	0	2696000			248000	0.418000013	0.008	0.006	0.001	0.007	0.101999998	-5	0
0	0	82320	1997	0.192	3900	9067	0.55400002	1743000	0	2684000			234000	0.418000013	0.008	0.006	0.001	0.007	0.101999998	-4	0
0	0	82320	1998	0.192	3900	9067	0.55400002	1600000	0	2290000			262000	0.418000013	0.008	0.006	0.001	0.007	0.101999998	-3	0
0	0	82320	1999	0.192	3900	9067	0.55400002	1711000	50000	2376000			273000	0.418000013	0.008	0.006	0.001	0.007	0.101999998	-2	0
0	0	82320	2000	0.192	3900	9067	0.55400002	1931000	30000	2426000			276000	0.418000013	0.008	0.006	0.001	0.007	0.101999998	-1	0
0	0	82320	2001	0.192	3900	9067	0.55400002	1977000	9000	2460000			288000	0.418000013	0.008	0.006	0.001	0.007	0.101999998	0	1
0	1	82320	2002	0.192	3900	9067	0.55400002	2079000	0	2450000			310000	0.418000013	0.008	0.006	0.001	0.007	0.101999998	1	1
0	0	82320	2003	0.192	3900	9067	0.55400002	2262000	0	2374000			441000	0.418000013	0.008	0.006	0.001	0.007	0.101999998	2	1
0	0	82320	2004	0.192	3900	9067	0.55400002	2421000	0	2475000	3312000	268000	444000	0.418000013	0.008	0.006	0.001	0.007	0.101999998	3	1
0	0	82320	2005	0.192	3900	9067	0.55400002	2728000	0	3615000	3438000	269000	383000	0.418000013	0.008	0.006	0.001	0.007	0.101999998	4	1
0	0	82320	2006	0.192	3900	9067	0.55400002	1114084.08	0	3640955.78	3548865.6	287356.96	423561.41	0.418000013	0.008	0.006	0.001	0.007	0.101999998	5	1
